id,name,address,city,county,state,zip,plan,specialty,type
5818,Altamed Health Services Corporation,1401 W 1st St,Santa Ana,Orange,CA,92703,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5819,Altamed Health Services Corporation,1401 W 1st St,Santa Ana,Orange,CA,92703,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5820,Altamed Health Services Corporation,1401 W Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5821,Altamed Health Services Corporation,1401 W Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5822,Altamed Health Services Corporation,1410 W Alondra Blvd,Compton,Los Angeles,CA,90220,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5823,Altamed Health Services Corporation,1410 W Alondra Blvd,Compton,Los Angeles,CA,90220,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5824,Altamed Health Services Corporation,1411 E 31st St,Oakland,Alameda,CA,94602,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5825,Altamed Health Services Corporation,1411 E 31st St,Oakland,Alameda,CA,94602,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5826,Altamed Health Services Corporation,14135 Francisquito Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5827,Altamed Health Services Corporation,14135 Francisquito Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5828,Altamed Health Services Corporation,1414 S Grand Ave,Los Angeles,Los Angeles,CA,90015,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5829,Altamed Health Services Corporation,1414 S Grand Ave,Los Angeles,Los Angeles,CA,90015,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5830,Altamed Health Services Corporation,1417 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5831,Altamed Health Services Corporation,1417 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5832,Altamed Health Services Corporation,1433 N Hollenbeck Ave,Covina,Los Angeles,CA,91722,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5833,Altamed Health Services Corporation,1433 N Hollenbeck Ave,Covina,Los Angeles,CA,91722,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5834,Altamed Health Services Corporation,1433 W Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5835,Altamed Health Services Corporation,1433 W Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5836,Altamed Health Services Corporation,14342 Ramona Blvd,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5837,Altamed Health Services Corporation,14342 Ramona Blvd,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5838,Altamed Health Services Corporation,14350 Whittier Blvd,Whittier,Los Angeles,CA,90605,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5839,Altamed Health Services Corporation,14350 Whittier Blvd,Whittier,Los Angeles,CA,90605,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5840,Altamed Health Services Corporation,14359 Pioneer Blvd,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5841,Altamed Health Services Corporation,14359 Pioneer Blvd,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5842,Altamed Health Services Corporation,14435 Francisquito Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5843,Altamed Health Services Corporation,14435 Francisquito Ave,Baldwin Park,Los Angeles,CA,91706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5844,Altamed Health Services Corporation,14568 Whittier Blvd,Whittier,Los Angeles,CA,90605,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5845,Altamed Health Services Corporation,14568 Whittier Blvd,Whittier,Los Angeles,CA,90605,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5846,Altamed Health Services Corporation,14571 Magnolia St,Westminster,Orange,CA,92683,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5847,Altamed Health Services Corporation,14571 Magnolia St,Westminster,Orange,CA,92683,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5848,Altamed Health Services Corporation,14611 Hawthorne Blvd,Lawndale,Los Angeles,CA,90260,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5849,Altamed Health Services Corporation,14611 Hawthorne Blvd,Lawndale,Los Angeles,CA,90260,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5850,Altamed Health Services Corporation,149 W College St,Covina,Los Angeles,CA,91723,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5851,Altamed Health Services Corporation,149 W College St,Covina,Los Angeles,CA,91723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5852,Altamed Health Services Corporation,150 S Grand Ave,Glendora,Los Angeles,CA,91741,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5853,Altamed Health Services Corporation,150 S Grand Ave,Glendora,Los Angeles,CA,91741,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5854,Altamed Health Services Corporation,1500 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5855,Altamed Health Services Corporation,1500 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5856,Altamed Health Services Corporation,1500 S Central Ave,Glendale,Los Angeles,CA,91204,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5857,Altamed Health Services Corporation,1500 S Central Ave,Glendale,Los Angeles,CA,91204,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5858,Altamed Health Services Corporation,1505 S Central Ave,Glendale,Los Angeles,CA,91204,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5859,Altamed Health Services Corporation,1505 S Central Ave,Glendale,Los Angeles,CA,91204,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5860,Altamed Health Services Corporation,1505 Wilson Ter,Diamond Bar,Los Angeles,CA,91765,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5861,Altamed Health Services Corporation,1505 Wilson Ter,Diamond Bar,Los Angeles,CA,91765,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5862,Altamed Health Services Corporation,1505 Wilson Ter,Glendale,Los Angeles,CA,91206,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5863,Altamed Health Services Corporation,1505 Wilson Ter,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5864,Altamed Health Services Corporation,151 S El Molino Ave,Pasadena,Los Angeles,CA,91101,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5865,Altamed Health Services Corporation,151 S El Molino Ave,Pasadena,Los Angeles,CA,91101,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5866,Altamed Health Services Corporation,1510 S Central Ave,Glendale,Los Angeles,CA,91204,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5867,Altamed Health Services Corporation,1510 S Central Ave,Glendale,Los Angeles,CA,91204,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5868,Altamed Health Services Corporation,15115 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5869,Altamed Health Services Corporation,15115 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5870,Altamed Health Services Corporation,15141 Whittier Blvd,Whittier,Los Angeles,CA,90603,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5871,Altamed Health Services Corporation,15141 Whittier Blvd,Whittier,Los Angeles,CA,90603,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5872,Altamed Health Services Corporation,1515 S Broadway,Santa Ana,Orange,CA,92707,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5873,Altamed Health Services Corporation,1515 S Broadway,Santa Ana,Orange,CA,92707,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5874,Altamed Health Services Corporation,1520 N Grand Ave,Santa Ana,Orange,CA,92701,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5875,Altamed Health Services Corporation,1520 N Grand Ave,Santa Ana,Orange,CA,92701,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5876,Altamed Health Services Corporation,15216 Vanowen St,Van Nuys,Los Angeles,CA,91405,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5877,Altamed Health Services Corporation,15216 Vanowen St,Van Nuys,Los Angeles,CA,91405,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5878,Altamed Health Services Corporation,15229 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5879,Altamed Health Services Corporation,15229 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5880,Altamed Health Services Corporation,1525 Superior Ave,Newport Beach,Orange,CA,92663,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5881,Altamed Health Services Corporation,1525 Superior Ave,Newport Beach,Orange,CA,92663,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5882,Altamed Health Services Corporation,1528 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5883,Altamed Health Services Corporation,1528 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5884,Altamed Health Services Corporation,15330 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5885,Altamed Health Services Corporation,15330 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5886,Altamed Health Services Corporation,15342 Hawthorne Blvd,Lawndale,Los Angeles,CA,90260,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5887,Altamed Health Services Corporation,15342 Hawthorne Blvd,Lawndale,Los Angeles,CA,90260,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5888,Altamed Health Services Corporation,1535 W Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5889,Altamed Health Services Corporation,1535 W Merced Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5890,Altamed Health Services Corporation,1540 W West Covina Pkwy,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5891,Altamed Health Services Corporation,1540 W West Covina Pkwy,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5892,Altamed Health Services Corporation,15433 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5893,Altamed Health Services Corporation,15433 Amar Rd,La Puente,Los Angeles,CA,91744,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5894,Altamed Health Services Corporation,1560 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5895,Altamed Health Services Corporation,1560 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5896,Altamed Health Services Corporation,15725 Whittier Blvd,Whittier,Los Angeles,CA,90603,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5897,Altamed Health Services Corporation,15725 Whittier Blvd,Whittier,Los Angeles,CA,90603,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5898,Altamed Health Services Corporation,1577 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5899,Altamed Health Services Corporation,1577 E Chevy Chase Dr,Glendale,Los Angeles,CA,91206,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5900,Altamed Health Services Corporation,15852 Main St,La Puente,Los Angeles,CA,91744,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5901,Altamed Health Services Corporation,15852 Main St,La Puente,Los Angeles,CA,91744,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5902,Altamed Health Services Corporation,16100 Sand Canyon Ave,Irvine,Orange,CA,92618,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5903,Altamed Health Services Corporation,16100 Sand Canyon Ave,Irvine,Orange,CA,92618,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5904,Altamed Health Services Corporation,16169 Harbor Blvd,Fountain Valley,Orange,CA,92708,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5905,Altamed Health Services Corporation,16169 Harbor Blvd,Fountain Valley,Orange,CA,92708,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5906,Altamed Health Services Corporation,1624 S Grand Ave,Glendora,Los Angeles,CA,91740,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5907,Altamed Health Services Corporation,1624 S Grand Ave,Glendora,Los Angeles,CA,91740,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5908,Altamed Health Services Corporation,1629 W 17th St,Santa Ana,Orange,CA,92706,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5909,Altamed Health Services Corporation,1629 W 17th St,Santa Ana,Orange,CA,92706,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5910,Altamed Health Services Corporation,1640 W 3rd St,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5911,Altamed Health Services Corporation,1640 W 3rd St,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5912,Altamed Health Services Corporation,16415 Colorado Ave,Paramount,Los Angeles,CA,90723,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5913,Altamed Health Services Corporation,16415 Colorado Ave,Paramount,Los Angeles,CA,90723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5914,Altamed Health Services Corporation,16444 Paramount Blvd,Paramount,Los Angeles,CA,90723,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5915,Altamed Health Services Corporation,16444 Paramount Blvd,Paramount,Los Angeles,CA,90723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5916,Altamed Health Services Corporation,1661 Hanover Rd,City of Industry,Los Angeles,CA,91748,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5917,Altamed Health Services Corporation,1661 Hanover Rd,City of Industry,Los Angeles,CA,91748,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5918,Altamed Health Services Corporation,1663 Beverly Blvd,Los Angeles,Los Angeles,CA,90026,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5919,Altamed Health Services Corporation,1663 Beverly Blvd,Los Angeles,Los Angeles,CA,90026,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5920,Altamed Health Services Corporation,16671 Yorba Linda Blvd,Yorba Linda,Orange,CA,92886,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5921,Altamed Health Services Corporation,16671 Yorba Linda Blvd,Yorba Linda,Orange,CA,92886,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5922,Altamed Health Services Corporation,16787 Beach Blvd,Huntington Beach,Orange,CA,92647,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5923,Altamed Health Services Corporation,16787 Beach Blvd,Huntington Beach,Orange,CA,92647,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5924,Altamed Health Services Corporation,1700 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5925,Altamed Health Services Corporation,1700 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5926,Altamed Health Services Corporation,1701 Csr Chvz V St 200 St 225,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5927,Altamed Health Services Corporation,1701 Csr Chvz V St 200 St 225,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5928,Altamed Health Services Corporation,1701 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5929,Altamed Health Services Corporation,1701 E Cesar E Chavez Ave,Los Angeles,Los Angeles,CA,90033,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
