id,name,address,city,county,state,zip,plan,specialty,type
244633,St Cloud Hospital Clinic,713 Anderson Ave,Saint Cloud,Stearns,MN,56303,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
244634,St Francis Professional Services,1455 Saint Francis Ave,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244635,St Francis Regional Medical Center,1455 Saint Francis Ave,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244636,St Francis Regional Medical Center CRNA,1455 Saint Francis Ave,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,Nurse Anesthetist,ACO
244637,St Francis Urgent Care Southbridge,8170 Old Carriage Ct,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244638,St Francis Urgent Care Southbridge,8170 Old Carriage Ct,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,Urgent Care Center,ACO
244639,St Lukes Center for Diagnostic Imaging,1527 London Rd,Duluth,St. Louis,MN,55812,MN - BCBS of Minnesota,Radiology,ACO
244640,St Lukes Center for Diagnostic Imaging,930 E 2nd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Radiology,ACO
244641,St Lukes Mental Health Clinic,220 N 6th Ave E,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Psychiatry,ACO
244642,St Marys Duluth Clinic Hospice & Palliative Care,330 E 2nd St,Duluth,St. Louis,MN,55805,MN - BCBS of Minnesota,Home Hospice Care,ACO
244643,St Paul Cardiothoracic Surgical Services,225 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Thoracic Surgery,ACO
244644,St Paul Eye Clinic PA,1093 Grand Ave,Saint Paul,Ramsey,MN,55105,MN - BCBS of Minnesota,Ophthalmology,ACO
244645,St Paul Eye Clinic PA,1675 Beam Ave,Maplewood,Ramsey,MN,55109,MN - BCBS of Minnesota,Ophthalmology,ACO
244646,St Paul Eye Clinic PA,200 Thompson Ave E,West Saint Paul,Dakota,MN,55118,MN - BCBS of Minnesota,Ophthalmology,ACO
244647,St Paul Eye Clinic PA,230 Midwest Eye & Ear Institute,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Ophthalmology,ACO
244648,St Paul Eye Clinic PA,2680 Snelling Ave N,Roseville,Ramsey,MN,55113,MN - BCBS of Minnesota,Ophthalmology,ACO
244649,St Paul Eye Clinic PA,3440 Oleary Ln,Eagan,Dakota,MN,55123,MN - BCBS of Minnesota,Ophthalmology,ACO
244650,St Paul Eye Clinic PA,5945 Norwich Ave N,Oak Park Heights,Washington,MN,55082,MN - BCBS of Minnesota,Ophthalmology,ACO
244651,St Paul Family Medical Center,1239 Payne Ave,Saint Paul,Ramsey,MN,55130,MN - BCBS of Minnesota,Family Practice,PCMH
244652,Suburban Imaging Southdale,11855 Ulysses St NE,Blaine,Anoka,MN,55434,MN - BCBS of Minnesota,Radiology,ACO
244653,Suburban Imaging Southdale,14000 Nicollet Ave,Burnsville,Dakota,MN,55337,MN - BCBS of Minnesota,Radiology,ACO
244654,Suburban Imaging Southdale,6545 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Radiology,ACO
244655,Suburban Imaging Southdale,8990 Springbrook Dr NW,Coon Rapids,Anoka,MN,55433,MN - BCBS of Minnesota,Radiology,ACO
244656,The Ear Nose & Throat Clinic & Hearing Center PA,7300 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Audiologist,ACO
244657,The Ear Nose & Throat Clinic & Hearing Center PA,7300 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Otolaryngology (ENT),ACO
244658,Total Eye Care LLC,10961 Club West Pkwy,Blaine,Anoka,MN,55449,MN - BCBS of Minnesota,Ophthalmology,ACO
244659,Total Eye Care LLC,11725 Stinson Ave,Chisago City,Chisago,MN,55013,MN - BCBS of Minnesota,Ophthalmology,ACO
244660,Total Eye Care LLC,5200 Fairview Blvd,Wyoming,Anoka,MN,55092,MN - BCBS of Minnesota,Ophthalmology,ACO
244661,Total Eye Care LLC,5366 386th St NE,North Branch,Chisago,MN,55056,MN - BCBS of Minnesota,Ophthalmology,ACO
244662,Total Eye Care LLC,760 W 4th St,Rush City,Chisago,MN,55069,MN - BCBS of Minnesota,Ophthalmology,ACO
244663,Twin Cities Dermatopathology LLC,9900 13th Ave N,Plymouth,Hennepin,MN,55441,MN - BCBS of Minnesota,"Pathologic Anatomy, Clinical Pathology",ACO
244664,Twin Cities Medical Imaging LLC,3955 Parklawn Ave,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,Radiology,ACO
244665,Twin Cities Pain Clinic,650 Commerce Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
244666,Twin Cities Pain Clinic,650 Commerce Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Physical Medicine & Rehabilitation,ACO
244667,Twin Cities Pain Clinic,7235 Ohms Ln,Edina,Hennepin,MN,55439,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
244668,Twin Cities Pain Clinic,7235 Ohms Ln,Edina,Hennepin,MN,55439,MN - BCBS of Minnesota,Physical Medicine & Rehabilitation,ACO
244669,Twin Cities Pain Clinic,7382 Kirkwood Ct N,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,Clinic/Center - Mental Health (Including Community Mental Health Cente,ACO
244670,Twin Cities Pain Clinic,7382 Kirkwood Ct N,Maple Grove,Hennepin,MN,55369,MN - BCBS of Minnesota,Physical Medicine & Rehabilitation,ACO
244671,Twin Cities Spine Center,14000 Nicollet Ave,Burnsville,Dakota,MN,55337,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244672,Twin Cities Spine Center,1601 Saint Francis Ave,Shakopee,Scott,MN,55379,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244673,Twin Cities Spine Center,21395 John Milless Dr,Rogers,Hennepin,MN,55374,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244674,Twin Cities Spine Center,225 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244675,Twin Cities Spine Center,2305 108th Ln NE,Blaine,Anoka,MN,55449,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244676,Twin Cities Spine Center,5700 Bottineau Blvd,Crystal,Hennepin,MN,55429,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244677,Twin Cities Spine Center,6350 W 143rd St,Savage,Scott,MN,55378,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244678,Twin Cities Spine Center,701 Dellwood St S,Cambridge,Isanti,MN,55008,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244679,Twin Cities Spine Center,913 E 26th St,Minneapolis,Hennepin,MN,55404,MN - BCBS of Minnesota,Orthopedic Surgery,ACO
244680,United Family Medicine,1026 7th St W,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Family Practice,ACO
244681,United Family Medicine,2423 7th St W,Saint Paul,Ramsey,MN,55116,MN - BCBS of Minnesota,Family Practice,ACO
244682,United Family Practice Health Center,1026 7th St W,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Clinic/Center - Federally Qualified Health Center (FQHC),ACO
244683,United Hospital,333 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Rehabilitation Hospital,ACO
244684,United Hospital An Allina Facility,333 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244685,United Hospital An Allina Facility Partial Psych,333 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Inpatient Psychiatric,ACO
244686,United OB GYN Associates,333 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,OB-Gynecology,ACO
244687,United Pain Center,255 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Internal Medicine,ACO
244688,University of Minnesota Medical Center Fairview,2312 S 6th St,Minneapolis,Hennepin,MN,55454,MN - BCBS of Minnesota,Inpatient Psychiatric,ACO
244689,Valley Family Practice,822 Yellow Brick Rd,Chaska,Carver,MN,55318,MN - BCBS of Minnesota,Family Practice,PCMH
244690,Virginia Piper Cancer Institute,480 Osborne Rd NE,Fridley,Anoka,MN,55432,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244691,Virginia Piper Cancer Institute,800 E 28th St,Minneapolis,Hennepin,MN,55407,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244692,Virginia Piper Cancer Institute United Hospital,310 Smith Ave N,Saint Paul,Ramsey,MN,55102,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244693,Walmart Clinic Access Service,5815 Norell Ave N,Oak Park Heights,Washington,MN,55082,MN - BCBS of Minnesota,Retail Health Center,ACO
244694,Westhealth,2855 Campus Dr,Plymouth,Hennepin,MN,55441,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244695,Westhealth Pharmacy,2855 Campus Dr,Plymouth,Hennepin,MN,55441,MN - BCBS of Minnesota,Pharmacy/DME Supplier,ACO
244696,Willmar Surgery Center,1320 1st St S,Willmar,Kandiyohi,MN,56201,MN - BCBS of Minnesota,Ambulatory Surgical Center,PCMH
244697,Women & Adolescent Gynecology Center LLC,7300 France Ave S,Edina,Hennepin,MN,55435,MN - BCBS of Minnesota,OB-Gynecology,ACO
244698,Woodwinds Health Campus,1925 Woodwinds Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,General Acute Care Hospital,ACO
244699,Woodwinds Health Campus,1925 Woodwinds Dr,Woodbury,Washington,MN,55125,MN - BCBS of Minnesota,Multi-Specialty Clinic or other Group Practice,ACO
244700,Wright Medical Care PLLC,7300 Metro Blvd,Edina,Hennepin,MN,55439,MN - BCBS of Minnesota,Family Practice,PCMH
261137,"Amstutz ,Kenton,R",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261138,"Amstutz ,Kenton,R",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261139,"Anderson ,Kipton,",4214 38th St,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Family Practice,ACO
261140,"Anglim ,Katherine,E",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Pediatrics,PCMH
261141,"Anschutz ,Luke,F",1336 W A St,Lincoln,Lancaster,NE,68522,NE - BCBS of Nebraska,Pediatrics,PCMH
261142,"Anschutz ,Luke,F",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261143,"Anschutz ,Luke,F",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261144,"Anschutz ,Luke,F",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261145,"Arthur ,David,L",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Physician Assistant,ACO
261146,"Ashby ,Lynn,O",Emile At 42nd St,Omaha,Douglas,NE,68198,NE - BCBS of Nebraska,Physician Assistant,PCMH
261147,"Asher ,Nathan,G",14080 Boys Town Hospital Rd,Boys Town,Douglas,NE,68010,NE - BCBS of Nebraska,Pediatrics,PCMH
261148,"Asher ,Nathan,G",7205 W Center Rd,Omaha,Douglas,NE,68124,NE - BCBS of Nebraska,Pediatrics,PCMH
261149,"Banks ,Ryan,A",300 N 2nd St,Oneill,Holt,NE,68763,NE - BCBS of Nebraska,Family Practice,PCMH
261150,"Bargen ,Amy,L",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261151,"Bargen ,Amy,L",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261152,"Bauer ,Alyssa,B",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,ACO
261153,"Baumert ,Angie,M",110 W Bridge St,Arcadia,Valley,NE,68815,NE - BCBS of Nebraska,Physician Assistant,ACO
261154,"Baumert ,Angie,M",145 Memorial Dr,Broken Bow,Custer,NE,68822,NE - BCBS of Nebraska,Physician Assistant,ACO
261155,"Beckman ,Alanna,R",1840 F St,Geneva,Fillmore,NE,68361,NE - BCBS of Nebraska,Family Practice,ACO
261156,"Beckmann ,Katie,L",1503 Main St,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Physician Assistant,PCMH
261157,"Beckmann ,Katie,L",401 James St,Verdigre,Knox,NE,68783,NE - BCBS of Nebraska,Physician Assistant,PCMH
261158,"Beckmann ,Katie,L",804 Chase Ave,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Physician Assistant,PCMH
261159,"Beer ,Robert,A",17030 Lakeside Hills Plz,Omaha,Douglas,NE,68130,NE - BCBS of Nebraska,Family Practice,PCMH
261160,"Bender ,Malinda,J",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Pediatrics,PCMH
261161,"Bender ,Malinda,J",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Pediatrics,PCMH
261162,"Bender ,Malinda,J",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Pediatrics,PCMH
261163,"Bender ,Malinda,J",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261164,"Bender ,Malinda,J",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Pediatrics,PCMH
261165,"Bender ,Malinda,J",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Pediatrics,PCMH
261166,"Bender ,Malinda,J",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Pediatrics,PCMH
261167,"Bender ,Malinda,J",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Pediatrics,PCMH
261168,"Bender ,Malinda,J",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Pediatrics,PCMH
261169,"Bender ,Malinda,J",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Pediatrics,PCMH
261170,"Benesch ,Mark,E",1454 28th Ave,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Physician Assistant,ACO
261171,"Bergen ,Heidi,A",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261172,"Bergen ,Heidi,A",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261173,"Bergen ,Heidi,A",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261174,"Bernard ,Robin,J",1760 County Road J,Wahoo,Saunders,NE,68066,NE - BCBS of Nebraska,Family Practice,PCMH
261175,"Bernard ,Robin,J",705 N 17th Ave,Ashland,Saunders,NE,68003,NE - BCBS of Nebraska,Family Practice,PCMH
261176,"Bernhardson ,Paul,D",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261177,"Bernhardson ,Paul,D",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261178,"Bernhardson ,Paul,D",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261179,"Bespalec ,Jason,L",1840 F St,Geneva,Fillmore,NE,68361,NE - BCBS of Nebraska,Family Practice,ACO
261180,"Blomstedt ,Jason,J",1401 E H St,McCook,Red Willow,NE,69001,NE - BCBS of Nebraska,Family Practice,ACO
261181,"Boon ,Douglas,A",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Pediatrics,PCMH
261182,"Boone ,Germaine,L",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Registered Nurse - Lactation Consultant,PCMH
261183,"Borgmann ,Amy,L",1503 Main St,Creighton,Knox,NE,68729,NE - BCBS of Nebraska,Physician Assistant,PCMH
261184,"Borgmann ,Amy,L",401 James St,Verdigre,Knox,NE,68783,NE - BCBS of Nebraska,Physician Assistant,PCMH
261185,"Brabec ,Bradford,A",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261186,"Brabec ,Bradford,A",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261187,"Brabec ,Bradford,A",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261188,"Bramlet ,Allison,M",100 W 9th St,Oakland,Burt,NE,68045,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261189,"Bramlet ,Allison,M",119 S 3rd St,Howells,Colfax,NE,68641,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261190,"Bramlet ,Allison,M",2100 21st Cir,Wisner,Cuming,NE,68791,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261191,"Bramlet ,Allison,M",429 Main St,Scribner,Dodge,NE,68057,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261192,"Bramlet ,Allison,M",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261193,"Bramlet ,Allison,M",600 E Fulton St,Hooper,Dodge,NE,68031,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261194,"Bredenkamp ,Nancy,D",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261195,"Brennan ,Matthew,J",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,OB-Gynecology,PCMH
261196,"Brittan ,Jeffrey,",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Family Practice,ACO
261197,"Broekemeier ,Robert,J",503 N 6th St,Pierce,Pierce,NE,68767,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261198,"Brosz ,Adam,B",2444 W Faidley Ave,Grand Island,Hall,NE,68803,NE - BCBS of Nebraska,Family Practice,PCMH
261199,"Calabro ,Cheryl,",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261200,"Calabro ,Cheryl,",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261201,"Calabro ,Cheryl,",13808 W Maple Rd,Omaha,Douglas,NE,68164,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261202,"Calabro ,Cheryl,",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261203,"Calabro ,Cheryl,",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261204,"Calabro ,Cheryl,",4802 Shannon Dr,Bellevue,Sarpy,NE,68133,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261205,"Calabro ,Cheryl,",4825 Dodge St,Omaha,Douglas,NE,68132,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261206,"Calabro ,Cheryl,",601 N 30th St,Omaha,Douglas,NE,68131,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261207,"Calabro ,Cheryl,",9202 W Dodge Rd,Omaha,Douglas,NE,68114,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261208,"Calabro ,Cheryl,",9801 Giles Rd,La Vista,Sarpy,NE,68128,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261209,"Calderon ,Cicero,M",16909 Q St,Omaha,Douglas,NE,68135,NE - BCBS of Nebraska,Pediatrics,PCMH
261210,"Carlson ,Mark,V",150 N Walnut St,Shelby,Polk,NE,68662,NE - BCBS of Nebraska,Family Practice,ACO
261211,"Carlson ,Mark,V",336 S 9th St,David City,Butler,NE,68632,NE - BCBS of Nebraska,Family Practice,ACO
261212,"Carnazzo ,Jane,M",4224 S 50th St,Omaha,Douglas,NE,68117,NE - BCBS of Nebraska,Pediatrics,PCMH
261213,"Catlett ,Frederick,D",102 N Pine St,Blue Hill,Webster,NE,68930,NE - BCBS of Nebraska,Family Practice,PCMH
261214,"Catlett ,Frederick,D",315 N C St,Edgar,Clay,NE,68935,NE - BCBS of Nebraska,Family Practice,PCMH
261215,"Catlett ,Frederick,D",606 N Minnesota Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Family Practice,PCMH
261216,"Chandrashekar ,Sujay,K",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Family Practice,ACO
261217,"Christianson ,Heather,P",1336 W A St,Lincoln,Lancaster,NE,68522,NE - BCBS of Nebraska,Pediatrics,PCMH
261218,"Christianson ,Heather,P",3262 Salt Creek Cir,Lincoln,Lancaster,NE,68504,NE - BCBS of Nebraska,Pediatrics,PCMH
261219,"Christianson ,Heather,P",3901 Pine Lake Rd,Lincoln,Lancaster,NE,68516,NE - BCBS of Nebraska,Pediatrics,PCMH
261220,"Christianson ,Heather,P",8201 Northwoods Dr,Lincoln,Lancaster,NE,68505,NE - BCBS of Nebraska,Pediatrics,PCMH
261221,"Cihacek ,Linda,L",2100 21st Cir,Wisner,Cuming,NE,68791,NE - BCBS of Nebraska,Physician Assistant,PCMH
261222,"Cihacek ,Linda,L",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Physician Assistant,PCMH
261223,"Citta ,Jason,",611 W Francis St,North Platte,Lincoln,NE,69101,NE - BCBS of Nebraska,Family Practice,ACO
261224,"Citta III,Joseph,L",4214 38th St,Columbus,Platte,NE,68601,NE - BCBS of Nebraska,Family Practice,ACO
261225,"Claar ,Kelsey,M",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,ACO
261226,"Clement ,Andrea,D",2115 N Kansas Ave,Hastings,Adams,NE,68901,NE - BCBS of Nebraska,Physician Assistant,PCMH
261227,"Clinkenbeard ,Barbara,K",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,ACO
261228,"Coash ,Russell,E",1840 F St,Geneva,Fillmore,NE,68361,NE - BCBS of Nebraska,Physician Assistant,ACO
261229,"Cohee ,Thomas,W",100 W 9th St,Oakland,Burt,NE,68045,NE - BCBS of Nebraska,Family Practice,PCMH
261230,"Cohee ,Thomas,W",2100 21st Cir,Wisner,Cuming,NE,68791,NE - BCBS of Nebraska,Family Practice,PCMH
261231,"Cohee ,Thomas,W",500 E Decatur St,West Point,Cuming,NE,68788,NE - BCBS of Nebraska,Family Practice,PCMH
261232,"Connelly ,Megan,T",110 N 175th St,Omaha,Douglas,NE,68118,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261233,"Connelly ,Megan,T",11856 Standing Stone Dr,Gretna,Sarpy,NE,68028,NE - BCBS of Nebraska,Advanced Registered Nurse Practitioner,PCMH
261234,"Crnkovich ,Timothy,P",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261235,"Crowley ,Timothy,J",7100 W Center Rd,Omaha,Douglas,NE,68106,NE - BCBS of Nebraska,Internal Medicine,ACO
261236,"Dalton ,Timothy,J",1101 S 70th St,Lincoln,Lancaster,NE,68510,NE - BCBS of Nebraska,Family Practice,ACO
